Board,Qualification,Subject,Syllabus_Code,Paper_Code,Year,Season,Component_or_Unit,Variant,Paper_or_Unit_Code,Difficulty,Grade_A_Threshold,Grade_B_Threshold,Grade_C_Threshold,QP_URL,MS_URL,Examiner_Report_URL,PotatoPapers_Catalogue_URL
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2020 Paper 13,2020,Winter,1,3,13,,21,18,16,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2020 Paper 21,2020,Winter,2,1,21,,47,32,16,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2020 Paper 22,2020,Winter,2,2,22,,47,33,18,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2020 Paper 23,2020,Winter,2,3,23,,47,32,16,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2020/0452_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2019 Paper 12,2019,Spring,1,2,12,,84,68,52,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_m19_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_m19_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_m19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2019 Paper 22,2019,Spring,2,2,22,,85,66,48,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_m19_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_m19_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_m19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2019 Paper 11,2019,Summer,1,1,11,,72,55,37,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2019 Paper 12,2019,Summer,1,2,12,,76,59,42,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2019 Paper 13,2019,Summer,1,3,13,,76,59,42,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2019 Paper 21,2019,Summer,2,1,21,,80,61,43,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2019 Paper 22,2019,Summer,2,2,22,,80,59,38,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2019 Paper 23,2019,Summer,2,3,23,,80,59,38,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2019 Paper 11,2019,Winter,1,1,11,,78,59,40,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2019 Paper 12,2019,Winter,1,2,12,,72,54,36,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2019 Paper 13,2019,Winter,1,3,13,,78,59,40,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2019 Paper 21,2019,Winter,2,1,21,,81,63,46,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2019 Paper 22,2019,Winter,2,2,22,,72,54,37,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2019 Paper 23,2019,Winter,2,3,23,,81,63,46,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2019/0452_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2018 Paper 12,2018,Spring,1,2,12,,84,68,52,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_m18_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_m18_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_m18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2018 Paper 22,2018,Spring,2,2,22,,86,67,49,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_m18_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_m18_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_m18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2018 Paper 11,2018,Summer,1,1,11,,78,61,45,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2018 Paper 12,2018,Summer,1,2,12,,76,59,42,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2018 Paper 13,2018,Summer,1,3,13,,76,59,42,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2018 Paper 21,2018,Summer,2,1,21,,80,63,45,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2018 Paper 22,2018,Summer,2,2,22,,80,60,40,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2018 Paper 23,2018,Summer,2,3,23,,80,60,40,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_s18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2018 Paper 11,2018,Winter,1,1,11,,73,56,38,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2018 Paper 12,2018,Winter,1,2,12,,73,55,38,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2018 Paper 13,2018,Winter,1,3,13,,73,56,38,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2018 Paper 21,2018,Winter,2,1,21,,72,54,37,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2018 Paper 22,2018,Winter,2,2,22,,73,57,37,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2018 Paper 23,2018,Winter,2,3,23,,72,54,37,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2018/0452_w18_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2017 Paper 12,2017,Spring,1,2,12,,78,63,48,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_m17_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_m17_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_m17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2017 Paper 22,2017,Spring,2,2,22,,83,64,45,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_m17_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_m17_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_m17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2017 Paper 11,2017,Summer,1,1,11,,72,58,44,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2017 Paper 12,2017,Summer,1,2,12,,82,68,54,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2017 Paper 13,2017,Summer,1,3,13,,82,68,54,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2017 Paper 21,2017,Summer,2,1,21,,81,61,42,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2017 Paper 22,2017,Summer,2,2,22,,76,57,39,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2017 Paper 23,2017,Summer,2,3,23,,76,57,39,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_s17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2017 Paper 11,2017,Winter,1,1,11,,77,59,40,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2017 Paper 12,2017,Winter,1,2,12,,78,59,41,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2017 Paper 13,2017,Winter,1,3,13,,77,59,40,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2017 Paper 21,2017,Winter,2,1,21,,76,57,39,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2017 Paper 22,2017,Winter,2,2,22,,79,61,43,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2017 Paper 23,2017,Winter,2,3,23,,76,57,39,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2017/0452_w17_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2016 Paper 12,2016,Spring,1,2,12,,79,65,51,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_m16_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_m16_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_m16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. F/M 2016 Paper 22,2016,Spring,2,2,22,,80,63,46,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_m16_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_m16_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_m16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2016 Paper 11,2016,Summer,1,1,11,,76,61,46,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2016 Paper 12,2016,Summer,1,2,12,,76,61,46,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2016 Paper 13,2016,Summer,1,3,13,,76,61,46,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2016 Paper 21,2016,Summer,2,1,21,,84,64,45,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2016 Paper 22,2016,Summer,2,2,22,,84,64,45,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. M/J 2016 Paper 23,2016,Summer,2,3,23,,84,64,45,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_s16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2016 Paper 11,2016,Winter,1,1,11,,80,62,44,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_w16_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_w16_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_w16_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Accounting,0452,Acct. O/N 2016 Paper 12,2016,Winter,1,2,12,,80,62,44,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_w16_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_w16_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/accounting-0452/2016/0452_w16_er.pdf,https://potatopapers.me/#/igcsepapers
